代號,名稱,市場,漲幅%,5日籌碼,外資5日,投信5日,投信連買,5日集中%,預估量比
070921,金寶台新5C購01,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
070923,友達台新5C購04,TW,0.0,31.0,0.0,0.0,0,0.0,0.0
070924,友達台新5C購05,TW,0.0,37.0,0.0,0.0,0,0.0,0.0
070925,國泰金台新5C購01,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
070928,旭隼台新5C購04,TW,0.0,147.0,0.0,0.0,0,0.0,0.0
070929,旭隼台新62購01,TW,0.0,50.0,0.0,0.0,0,0.0,0.0
070930,GIS台新5C購01,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
070931,世紀鋼台新5C購01,TW,0.0,141.0,0.0,0.0,0,0.0,0.0
070932,世紀鋼台新5C購02,TW,0.0,35.0,0.0,0.0,0,0.0,0.0
070933,T50正2國泰61購01,TW,0.0,186.0,0.0,0.0,0,0.0,0.0
070934,T50反1國泰61購01,TW,0.0,-35.0,0.0,0.0,0,0.0,0.0
070935,T50反1國泰61購02,TW,0.0,-41.0,0.0,0.0,0,0.0,0.0
070936,金寶國泰61購01,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
070937,鴻海國泰61購02,TW,0.0,102.0,0.0,0.0,0,0.0,0.0
070938,鴻海國泰62購01,TW,0.0,19.0,0.0,0.0,0,0.0,0.0
070939,鴻海國泰63購01,TW,0.0,5.0,0.0,0.0,0,0.0,0.0
070940,瑞昱國泰62購01,TW,0.0,329.0,0.0,0.0,0,0.0,0.0
070941,友達國泰61購01,TW,0.0,60.0,0.0,0.0,0,0.0,0.0
070942,神達國泰62購01,TW,0.0,-116.0,0.0,0.0,0,0.0,0.0
070943,大銀國泰61購01,TW,0.0,141.0,0.0,0.0,0,0.0,0.0
070944,台郡國泰62購01,TW,0.0,92.0,0.0,0.0,0,0.0,0.0
070945,泓德國泰61購01,TW,0.0,-110.0,0.0,0.0,0,0.0,0.0
070946,台灣50元大64購03,TW,0.0,1443.0,0.0,0.0,0,0.0,0.0
070947,台灣50元大65購01,TW,0.0,534.0,0.0,0.0,0,0.0,0.0
070948,台股增元大61購01,TW,0.0,70.0,0.0,0.0,0,0.0,0.0
070949,士電元大5C購02,TW,0.0,98.0,0.0,0.0,0,0.0,0.0
070950,東元元大5C購04,TW,0.0,47.0,0.0,0.0,0,0.0,0.0
070951,華城元大61購08,TW,0.0,537.0,0.0,0.0,0,0.0,0.0
070952,華新元大5C購05,TW,0.0,232.0,0.0,0.0,0,0.0,0.0
070953,華新元大64購02,TW,0.0,-263.0,0.0,0.0,0,0.0,0.0
070954,東鹼元大5C購01,TW,0.0,-64.0,0.0,0.0,0,0.0,0.0
070955,聯電元大5C購23,TW,0.0,-738.0,0.0,0.0,0,0.0,0.0
070956,聯電元大5C購24,TW,0.0,10.0,0.0,0.0,0,0.0,0.0
070957,金寶元大5C購01,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
070958,金寶元大5C購02,TW,0.0,-15.0,0.0,0.0,0,0.0,0.0
070959,華通元大5C購14,TW,0.0,4.0,0.0,0.0,0,0.0,0.0
070962,台積電元大61購45,TW,0.0,-379.0,0.0,0.0,0,0.0,0.0
070963,台積電元大64購14,TW,0.0,1952.0,0.0,0.0,0,0.0,0.0
070964,英業達元大5C購07,TW,0.0,-107.0,0.0,0.0,0,0.0,0.0
070965,所羅門元大5C購01,TW,0.0,1028.0,0.0,0.0,0,0.0,0.0
070966,技嘉元大5C購07,TW,0.0,-317.0,0.0,0.0,0,0.0,0.0
070967,微星元大5C購04,TW,0.0,131.0,0.0,0.0,0,0.0,0.0
070968,漢唐元大61購04,TW,0.0,2054.0,0.0,0.0,0,0.0,0.0
070969,漢唐元大64購03,TW,0.0,24.0,0.0,0.0,0,0.0,0.0
070972,京元電元大61購12,TW,0.0,-11.0,0.0,0.0,0,0.0,0.0
070973,神基元大5C購02,TW,0.0,680.0,0.0,0.0,0,0.0,0.0
070974,晶豪科元大5C購02,TW,0.0,99.0,0.0,0.0,0,0.0,0.0
070975,晶豪科元大5C購03,TW,0.0,-15.0,0.0,0.0,0,0.0,0.0
070976,奇鋐元大5C購16,TW,0.0,-89.0,0.0,0.0,0,0.0,0.0
070977,奇鋐元大61購24,TW,0.0,185.0,0.0,0.0,0,0.0,0.0
070978,智原元大61購02,TW,0.0,31.0,0.0,0.0,0,0.0,0.0
070979,益登元大5C購01,TW,0.0,-111.0,0.0,0.0,0,0.0,0.0
070980,華晶科元大5C購02,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
070981,緯創元大5C購12,TW,0.0,-19.0,0.0,0.0,0,0.0,0.0
070982,緯創元大5C購13,TW,0.0,-281.0,0.0,0.0,0,0.0,0.0
070983,緯創元大61購12,TW,0.0,-90.0,0.0,0.0,0,0.0,0.0
070984,新日興元大5C購03,TW,0.0,197.0,0.0,0.0,0,0.0,0.0
070985,新日興元大5C購04,TW,0.0,143.0,0.0,0.0,0,0.0,0.0
070986,新日興元大5C購05,TW,0.0,195.0,0.0,0.0,0,0.0,0.0
070987,嘉澤元大5C購06,TW,0.0,411.0,0.0,0.0,0,0.0,0.0
070988,嘉澤元大5C購07,TW,0.0,231.0,0.0,0.0,0,0.0,0.0
070989,日月光元大61購03,TW,0.0,342.0,0.0,0.0,0,0.0,0.0
070990,十銓元大5C購02,TW,0.0,264.0,0.0,0.0,0,0.0,0.0
070991,祥碩元大5C購03,TW,0.0,334.0,0.0,0.0,0,0.0,0.0
070992,祥碩元大61購04,TW,0.0,282.0,0.0,0.0,0,0.0,0.0
070993,祥碩元大64購01,TW,0.0,744.0,0.0,0.0,0,0.0,0.0
070994,中磊元大5C購01,TW,0.0,-2727.0,0.0,0.0,0,0.0,0.0
070995,亞翔元大5C購04,TW,0.0,-36.0,0.0,0.0,0,0.0,0.0
070996,亞翔元大64購04,TW,0.0,319.0,0.0,0.0,0,0.0,0.0
070997,康舒元大5C購04,TW,0.0,-247.0,0.0,0.0,0,0.0,0.0
070998,康舒元大5C購05,TW,0.0,-10.0,0.0,0.0,0,0.0,0.0
070999,康舒元大61購09,TW,0.0,-25.0,0.0,0.0,0,0.0,0.0
071000,旭隼元大5C購01,TW,0.0,62.0,0.0,0.0,0,0.0,0.0
071001,旭隼元大5C購02,TW,0.0,123.0,0.0,0.0,0,0.0,0.0
071002,旭隼元大5C購03,TW,0.0,189.0,0.0,0.0,0,0.0,0.0
071003,旭隼元大5C購04,TW,0.0,-15.0,0.0,0.0,0,0.0,0.0
071006,緯穎元大64購02,TW,0.0,15.0,0.0,0.0,0,0.0,0.0
071007,AES元大64購04,TW,0.0,913.0,0.0,0.0,0,0.0,0.0
071008,富世達元大5C購03,TW,0.0,390.0,0.0,0.0,0,0.0,0.0
071009,富世達元大64購01,TW,0.0,25.0,0.0,0.0,0,0.0,0.0
071010,長華元大5C購01,TW,0.0,32.0,0.0,0.0,0,0.0,0.0
071011,長華元大5C購02,TW,0.0,-71.0,0.0,0.0,0,0.0,0.0
071012,至上元大61購07,TW,0.0,-87.0,0.0,0.0,0,0.0,0.0
071013,士電國泰62購01,TW,0.0,-49.0,0.0,0.0,0,0.0,0.0
071014,矽格國泰61購01,TW,0.0,-137.0,0.0,0.0,0,0.0,0.0
071015,聯電中信5C購02,TW,0.0,-407.0,0.0,0.0,0,0.0,0.0
071016,國泰金中信5C購01,TW,0.0,-3.0,0.0,0.0,0,0.0,0.0
071017,晶技永豐64購01,TW,0.0,-351.0,0.0,0.0,0,0.0,0.0
071018,永光國票61購02,TW,0.0,-658.0,0.0,0.0,0,0.0,0.0
071019,和桐國票61購01,TW,0.0,-338.0,0.0,0.0,0,0.0,0.0
071020,大成鋼國票61購01,TW,0.0,9.0,0.0,0.0,0,0.0,0.0
071021,光寶科國票61購02,TW,0.0,-5.0,0.0,0.0,0,0.0,0.0
071022,菱生國票61購01,TW,0.0,114.0,0.0,0.0,0,0.0,0.0
071023,晶技國票61購01,TW,0.0,-305.0,0.0,0.0,0,0.0,0.0
071025,樺漢國票61購01,TW,0.0,-54.0,0.0,0.0,0,0.0,0.0
071026,松川國票61購02,TW,0.0,108.0,0.0,0.0,0,0.0,0.0
071027,宇瞻國票61購01,TW,0.0,107.0,0.0,0.0,0,0.0,0.0
071029,誠美材台新5C購01,TW,0.0,-2662.0,0.0,0.0,0,0.0,0.0
07102U,勤誠富邦59售02,TW,0.0,6.0,0.0,0.0,0,0.0,0.0
071030,鴻海群益5C購18,TW,0.0,53.0,0.0,0.0,0,0.0,0.0
071031,台積電群益5C購14,TW,0.0,131.0,0.0,0.0,0,0.0,0.0
071032,台積電群益5C購15,TW,0.0,-7.0,0.0,0.0,0,0.0,0.0
071033,晶技群益5C購02,TW,0.0,-1728.0,0.0,0.0,0,0.0,0.0
071034,宇瞻群益5C購01,TW,0.0,-15.0,0.0,0.0,0,0.0,0.0
071035,美時富邦62購01,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
071037,研華富邦62購03,TW,0.0,80.0,0.0,0.0,0,0.0,0.0
071038,漢唐富邦62購02,TW,0.0,-179.0,0.0,0.0,0,0.0,0.0
071041,京元電富邦62購02,TW,0.0,-57.0,0.0,0.0,0,0.0,0.0
071042,長榮富邦63購01,TW,0.0,47.0,0.0,0.0,0,0.0,0.0
071043,奇鋐富邦63購01,TW,0.0,-528.0,0.0,0.0,0,0.0,0.0
071044,晶技富邦5C購01,TW,0.0,270.0,0.0,0.0,0,0.0,0.0
071048,玉晶光富邦62購02,TW,0.0,-333.0,0.0,0.0,0,0.0,0.0
071049,嘉澤富邦62購02,TW,0.0,96.0,0.0,0.0,0,0.0,0.0
071050,定穎控富邦62購01,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
071051,祥碩富邦63購01,TW,0.0,379.0,0.0,0.0,0,0.0,0.0
071052,精成科富邦62購01,TW,0.0,5.0,0.0,0.0,0,0.0,0.0
071054,啟碁富邦62購05,TW,0.0,150.0,0.0,0.0,0,0.0,0.0
071055,AES富邦62購03,TW,0.0,48.0,0.0,0.0,0,0.0,0.0
071056,富鼎富邦62購01,TW,0.0,797.0,0.0,0.0,0,0.0,0.0
071057,士電元大64購01,TW,0.0,-102.0,0.0,0.0,0,0.0,0.0
071058,瑞昱元大5C購01,TW,0.0,-8.0,0.0,0.0,0,0.0,0.0
071059,晶技元大5C購01,TW,0.0,-10.0,0.0,0.0,0,0.0,0.0
071060,大銀元大5C購02,TW,0.0,214.0,0.0,0.0,0,0.0,0.0
071061,聯發科永豐5A購01,TW,0.0,-20.0,0.0,0.0,0,0.0,0.0
071062,儒鴻凱基5C購01,TW,0.0,112.0,0.0,0.0,0,0.0,0.0
071067,台玻凱基5C購05,TW,0.0,15.0,0.0,0.0,0,0.0,0.0
071068,聯電凱基5C購08,TW,0.0,-41.0,0.0,0.0,0,0.0,0.0
071070,鴻海凱基5C購16,TW,0.0,-110.0,0.0,0.0,0,0.0,0.0
071071,所羅門凱基5C購02,TW,0.0,-189.0,0.0,0.0,0,0.0,0.0
071072,菱生凱基5C購02,TW,0.0,-10.0,0.0,0.0,0,0.0,0.0
071073,技嘉凱基5C購02,TW,0.0,20.0,0.0,0.0,0,0.0,0.0
071074,微星凱基5C購05,TW,0.0,14.0,0.0,0.0,0,0.0,0.0
071075,漢唐凱基5C購04,TW,0.0,487.0,0.0,0.0,0,0.0,0.0
071076,京元電凱基5C購07,TW,0.0,-24.0,0.0,0.0,0,0.0,0.0
071078,陽明凱基5C購01,TW,0.0,-290.0,0.0,0.0,0,0.0,0.0
071079,晶豪科凱基5C購04,TW,0.0,120.0,0.0,0.0,0,0.0,0.0
071080,奇鋐凱基5C購06,TW,0.0,24.0,0.0,0.0,0,0.0,0.0
071081,智原凱基5C購04,TW,0.0,249.0,0.0,0.0,0,0.0,0.0
071082,晶技凱基5C購01,TW,0.0,-3758.0,0.0,0.0,0,0.0,0.0
071083,晶技凱基5C購02,TW,0.0,-1010.0,0.0,0.0,0,0.0,0.0
071087,祥碩凱基5C購04,TW,0.0,-517.0,0.0,0.0,0,0.0,0.0
071088,中磊凱基5C購01,TW,0.0,-728.0,0.0,0.0,0,0.0,0.0
071090,康舒凱基5C購05,TW,0.0,114.0,0.0,0.0,0,0.0,0.0
071091,啟碁凱基61購06,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
071093,AES凱基63購01,TW,0.0,-52.0,0.0,0.0,0,0.0,0.0
071094,宇瞻凱基5C購01,TW,0.0,20.0,0.0,0.0,0,0.0,0.0
071095,群高息中信66購01,TW,0.0,-42.0,0.0,0.0,0,0.0,0.0
071096,華邦電中信5C購01,TW,0.0,-1041.0,0.0,0.0,0,0.0,0.0
071097,台新金中信5C購01,TW,0.0,-343.0,0.0,0.0,0,0.0,0.0
071098,聯詠中信5C購01,TW,0.0,122.0,0.0,0.0,0,0.0,0.0
071099,智原中信66購01,TW,0.0,110.0,0.0,0.0,0,0.0,0.0
071100,神達中信66購01,TW,0.0,4.0,0.0,0.0,0,0.0,0.0
071101,台積電國泰61購01,TW,0.0,2.0,0.0,0.0,0,0.0,0.0
071102,台積電國泰61購02,TW,0.0,388.0,0.0,0.0,0,0.0,0.0
071103,華邦電國泰61購03,TW,0.0,58.0,0.0,0.0,0,0.0,0.0
071104,晶技國泰61購01,TW,0.0,-117.0,0.0,0.0,0,0.0,0.0
071105,日月光國泰61購02,TW,0.0,72.0,0.0,0.0,0,0.0,0.0
071106,東台國泰61購01,TW,0.0,-9.0,0.0,0.0,0,0.0,0.0
071107,松川國泰61購01,TW,0.0,-363.0,0.0,0.0,0,0.0,0.0
071108,上銀永豐61購02,TW,0.0,15.0,0.0,0.0,0,0.0,0.0
071109,鴻海永豐5C購06,TW,0.0,80.0,0.0,0.0,0,0.0,0.0
071111,華邦電永豐5C購03,TW,0.0,-192.0,0.0,0.0,0,0.0,0.0
071112,華邦電永豐64購02,TW,0.0,484.0,0.0,0.0,0,0.0,0.0
071113,華邦電永豐66購01,TW,0.0,-11.0,0.0,0.0,0,0.0,0.0
071114,聯強永豐64購01,TW,0.0,-10.0,0.0,0.0,0,0.0,0.0
071115,所羅門永豐64購01,TW,0.0,-218.0,0.0,0.0,0,0.0,0.0
071116,燿華永豐61購02,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
071117,漢唐永豐61購02,TW,0.0,246.0,0.0,0.0,0,0.0,0.0
071118,興勤永豐64購01,TW,0.0,-120.0,0.0,0.0,0,0.0,0.0
071119,華航永豐63購01,TW,0.0,-47.0,0.0,0.0,0,0.0,0.0
071120,奇鋐永豐5C購11,TW,0.0,-337.0,0.0,0.0,0,0.0,0.0
071121,聯詠永豐61購02,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
071122,玉晶光永豐61購03,TW,0.0,2.0,0.0,0.0,0,0.0,0.0
071123,智易永豐64購01,TW,0.0,-1.0,0.0,0.0,0,0.0,0.0
071124,日月光永豐61購03,TW,0.0,77.0,0.0,0.0,0,0.0,0.0
071126,十銓永豐64購02,TW,0.0,-34.0,0.0,0.0,0,0.0,0.0
071128,松川永豐64購01,TW,0.0,70.0,0.0,0.0,0,0.0,0.0
071129,松川永豐66購01,TW,0.0,-45.0,0.0,0.0,0,0.0,0.0
071130,宇瞻永豐61購01,TW,0.0,483.0,0.0,0.0,0,0.0,0.0
071131,華城群益5C購03,TW,0.0,-179.0,0.0,0.0,0,0.0,0.0
071132,技嘉群益5C購05,TW,0.0,736.0,0.0,0.0,0,0.0,0.0
071133,微星群益62購01,TW,0.0,91.0,0.0,0.0,0,0.0,0.0
071134,漢唐群益65購01,TW,0.0,1324.0,0.0,0.0,0,0.0,0.0
071135,京元電群益5C購06,TW,0.0,-709.0,0.0,0.0,0,0.0,0.0
071137,富邦金群益61購03,TW,0.0,-5.0,0.0,0.0,0,0.0,0.0
071138,國泰金群益61購03,TW,0.0,-5.0,0.0,0.0,0,0.0,0.0
071139,台新金群益61購01,TW,0.0,-112.0,0.0,0.0,0,0.0,0.0
071140,晶豪科群益5C購07,TW,0.0,34.0,0.0,0.0,0,0.0,0.0
071141,奇鋐群益5C購01,TW,0.0,2.0,0.0,0.0,0,0.0,0.0
071142,中磊群益64購01,TW,0.0,-18.0,0.0,0.0,0,0.0,0.0
071143,啟碁群益5C購03,TW,0.0,36.0,0.0,0.0,0,0.0,0.0
071144,AES群益61購02,TW,0.0,296.0,0.0,0.0,0,0.0,0.0
071145,臺指2X富邦5C購03,TW,0.0,946.0,0.0,0.0,0,0.0,0.0
071146,聚陽富邦62購01,TW,0.0,218.0,0.0,0.0,0,0.0,0.0
071147,亞力富邦62購01,TW,0.0,134.0,0.0,0.0,0,0.0,0.0
071148,亞德客富邦62購01,TW,0.0,1678.0,0.0,0.0,0,0.0,0.0
071149,大成鋼富邦62購01,TW,0.0,179.0,0.0,0.0,0,0.0,0.0
071150,所羅門富邦62購02,TW,0.0,-93.0,0.0,0.0,0,0.0,0.0
071151,兆赫富邦62購01,TW,0.0,-5.0,0.0,0.0,0,0.0,0.0
071152,陽明富邦63購01,TW,0.0,-20.0,0.0,0.0,0,0.0,0.0
071153,中信金富邦5C購02,TW,0.0,251.0,0.0,0.0,0,0.0,0.0
071154,智原富邦5C購03,TW,0.0,-65.0,0.0,0.0,0,0.0,0.0
071158,佳必琪富邦62購01,TW,0.0,138.0,0.0,0.0,0,0.0,0.0
071160,宇瞻富邦5C購02,TW,0.0,1359.0,10.0,0.0,0,0.0,0.0
071161,東聯凱基5C購01,TW,0.0,250.0,0.0,0.0,0,0.0,0.0
071162,光寶科凱基5C購07,TW,0.0,6.0,0.0,0.0,0,0.0,0.0
071163,聯電凱基5C購09,TW,0.0,3835.0,0.0,0.0,0,0.0,0.0
071164,鴻海凱基5C購17,TW,0.0,5.0,0.0,0.0,0,0.0,0.0
071165,鴻海凱基5C購18,TW,0.0,3.0,0.0,0.0,0,0.0,0.0
071166,華邦電凱基5C購08,TW,0.0,7.0,0.0,0.0,0,0.0,0.0
071167,智邦凱基5C購06,TW,0.0,-28.0,0.0,0.0,0,0.0,0.0
071168,所羅門凱基5C購03,TW,0.0,313.0,0.0,0.0,0,0.0,0.0
071169,瑞昱凱基5C購01,TW,0.0,598.0,0.0,0.0,0,0.0,0.0
071170,瑞昱凱基5C購02,TW,0.0,-104.0,0.0,0.0,0,0.0,0.0
071171,友達凱基61購06,TW,0.0,2.0,0.0,0.0,0,0.0,0.0
071172,強茂凱基5C購02,TW,0.0,7.0,0.0,0.0,0,0.0,0.0
071173,臺企銀凱基5C購01,TW,0.0,5.0,0.0,0.0,0,0.0,0.0
071174,富邦金凱基5C購01,TW,0.0,159.0,0.0,0.0,0,0.0,0.0
071176,神基凱基61購01,TW,0.0,-46.0,0.0,0.0,0,0.0,0.0
071177,緯創凱基5C購09,TW,0.0,20.0,0.0,0.0,0,0.0,0.0
071178,玉晶光凱基5C購02,TW,0.0,295.0,0.0,0.0,0,0.0,0.0
071179,嘉澤凱基5C購01,TW,0.0,32.0,0.0,0.0,0,0.0,0.0
07117U,力積電國票59售01,TW,0.0,-20.0,0.0,0.0,0,0.0,0.0
071180,日月光凱基5C購06,TW,0.0,15.0,0.0,0.0,0,0.0,0.0
071181,大銀凱基5C購01,TW,0.0,-1253.0,0.0,0.0,0,0.0,0.0
071182,亞翔凱基5C購03,TW,0.0,-19.0,0.0,0.0,0,0.0,0.0
071183,樺漢凱基61購01,TW,0.0,-239.0,0.0,0.0,0,0.0,0.0
071184,緯穎凱基61購06,TW,0.0,172.0,0.0,0.0,0,0.0,0.0
071185,AES凱基5C購02,TW,0.0,-1168.0,0.0,0.0,0,0.0,0.0
071187,華東凱基5C購01,TW,0.0,60.0,0.0,0.0,0,0.0,0.0
071188,南茂凱基5C購04,TW,0.0,-61.0,0.0,0.0,0,0.0,0.0
071189,勤誠凱基5C購05,TW,0.0,-100.0,0.0,0.0,0,0.0,0.0
071190,T50正2台新5C購09,TW,0.0,-647.0,0.0,0.0,0,0.0,0.0
071191,T50正2台新5C購10,TW,0.0,612.0,0.0,0.0,0,0.0,0.0
071193,T50反1台新5C購01,TW,0.0,170.0,0.0,0.0,0,0.0,0.0
071194,滬深2X台新66購01,TW,0.0,185.0,0.0,0.0,0,0.0,0.0
071195,東陽台新5C購01,TW,0.0,105.0,0.0,0.0,0,0.0,0.0
071197,永光台新5C購01,TW,0.0,25.0,0.0,0.0,0,0.0,0.0
071198,美時台新5C購01,TW,0.0,-30.0,0.0,0.0,0,0.0,0.0
071200,美律台新5C購01,TW,0.0,-20.0,0.0,0.0,0,0.0,0.0
071201,富邦金台新5C購01,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
071202,富邦金台新5C購02,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
071203,國泰金台新5C購02,TW,0.0,15.0,0.0,0.0,0,0.0,0.0
071204,凱基金台新5C購03,TW,0.0,-4.0,0.0,0.0,0,0.0,0.0
071205,玉山金台新5C購01,TW,0.0,-16.0,0.0,0.0,0,0.0,0.0
071206,玉晶光台新5C購01,TW,0.0,-45.0,0.0,0.0,0,0.0,0.0
071207,玉晶光台新5C購02,TW,0.0,-87.0,0.0,0.0,0,0.0,0.0
071210,緯穎台新5C購08,TW,0.0,-107.0,0.0,0.0,0,0.0,0.0
071211,緯穎台新5C購09,TW,0.0,3.0,0.0,0.0,0,0.0,0.0
071212,華東台新5C購01,TW,0.0,197.0,0.0,0.0,0,0.0,0.0
071214,聯電國票5C購02,TW,0.0,4110.0,0.0,0.0,0,0.0,0.0
071215,聯電國票5C購03,TW,0.0,-444.0,0.0,0.0,0,0.0,0.0
071217,仁寶國票61購03,TW,0.0,-82.0,0.0,0.0,0,0.0,0.0
071218,台積電國票5C購01,TW,0.0,512.0,0.0,0.0,0,0.0,0.0
071219,台積電國票5C購02,TW,0.0,133.0,0.0,0.0,0,0.0,0.0
071220,台積電國票5C購03,TW,0.0,-981.0,0.0,0.0,0,0.0,0.0
071222,聯強國票61購01,TW,0.0,-27.0,0.0,0.0,0,0.0,0.0
071223,英業達國票61購02,TW,0.0,14.0,0.0,0.0,0,0.0,0.0
071224,瑞昱國票5C購01,TW,0.0,-26.0,0.0,0.0,0,0.0,0.0
071225,瑞昱國票5C購02,TW,0.0,-47.0,0.0,0.0,0,0.0,0.0
071226,友達國票5C購03,TW,0.0,-20.0,0.0,0.0,0,0.0,0.0
071227,鉅祥國票5C購01,TW,0.0,306.0,0.0,0.0,0,0.0,0.0
071228,鉅祥國票5C購02,TW,0.0,84.0,0.0,0.0,0,0.0,0.0
071229,富邦金國票5C購01,TW,0.0,-46.0,0.0,0.0,0,0.0,0.0
071230,晶技國票61購02,TW,0.0,-54.0,0.0,0.0,0,0.0,0.0
071231,華擎國票61購01,TW,0.0,-36.0,0.0,0.0,0,0.0,0.0
071232,東台國票61購01,TW,0.0,3.0,0.0,0.0,0,0.0,0.0
071233,康普國票61購02,TW,0.0,-1.0,0.0,0.0,0,0.0,0.0
071234,正文國票61購01,TW,0.0,-75.0,0.0,0.0,0,0.0,0.0
071237,邁達特國票61購01,TW,0.0,20.0,0.0,0.0,0,0.0,0.0
071238,豐藝國票61購01,TW,0.0,-28.0,0.0,0.0,0,0.0,0.0
071240,樺漢國票61購02,TW,0.0,10.0,0.0,0.0,0,0.0,0.0
071241,虎航國票5C購01,TW,0.0,-541.0,0.0,0.0,0,0.0,0.0
071242,南茂國票61購01,TW,0.0,364.0,0.0,0.0,0,0.0,0.0
071243,可寧衛國票61購01,TW,0.0,1.0,0.0,0.0,0,0.0,0.0
071244,宏全國票5C購01,TW,0.0,3354.0,0.0,0.0,0,0.0,0.0
071245,世紀鋼國票5C購01,TW,0.0,25.0,0.0,0.0,0,0.0,0.0
071246,世紀鋼國票5C購02,TW,0.0,402.0,0.0,0.0,0,0.0,0.0
071247,光寶科元大5C購08,TW,0.0,-5.0,0.0,0.0,0,0.0,0.0
071248,光寶科元大5C購09,TW,0.0,-49.0,0.0,0.0,0,0.0,0.0
071249,聯電元大5C購25,TW,0.0,250.0,0.0,0.0,0,0.0,0.0
071250,聯電元大5C購26,TW,0.0,-599.0,0.0,0.0,0,0.0,0.0
071252,華通元大61購14,TW,0.0,6.0,0.0,0.0,0,0.0,0.0
071253,鴻海元大61購26,TW,0.0,107.0,0.0,0.0,0,0.0,0.0
071254,台積電元大61購46,TW,0.0,3522.0,0.0,0.0,0,0.0,0.0
071255,華邦電元大5C購13,TW,0.0,21.0,0.0,0.0,0,0.0,0.0
071256,華邦電元大5C購14,TW,0.0,14.0,0.0,0.0,0,0.0,0.0
071257,華邦電元大5C購15,TW,0.0,-1.0,0.0,0.0,0,0.0,0.0
071258,華邦電元大5C購16,TW,0.0,9.0,0.0,0.0,0,0.0,0.0
071259,智邦元大5C購10,TW,0.0,-212.0,0.0,0.0,0,0.0,0.0
071260,漢唐元大5C購06,TW,0.0,93.0,0.0,0.0,0,0.0,0.0
071261,漢唐元大64購04,TW,0.0,-153.0,0.0,0.0,0,0.0,0.0
071262,友達元大5C購08,TW,0.0,117.0,0.0,0.0,0,0.0,0.0
071263,友達元大5C購09,TW,0.0,-20.0,0.0,0.0,0,0.0,0.0
071264,友達元大5C購10,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
071265,友達元大64購05,TW,0.0,-311.0,0.0,0.0,0,0.0,0.0
071266,京元電元大61購13,TW,0.0,224.0,0.0,0.0,0,0.0,0.0
071267,晶豪科元大5C購04,TW,0.0,87.0,0.0,0.0,0,0.0,0.0
071268,晶豪科元大66購02,TW,0.0,216.0,0.0,0.0,0,0.0,0.0
071269,奇鋐元大61購25,TW,0.0,33.0,0.0,0.0,0,0.0,0.0
071270,緯創元大5C購14,TW,0.0,-12.0,0.0,0.0,0,0.0,0.0
071271,日月光元大5C購11,TW,0.0,10.0,0.0,0.0,0,0.0,0.0
071272,日月光元大65購02,TW,0.0,1231.0,0.0,0.0,0,0.0,0.0
071273,亞翔元大5C購05,TW,0.0,268.0,0.0,0.0,0,0.0,0.0
071274,亞翔元大5C購06,TW,0.0,209.0,0.0,0.0,0,0.0,0.0
071275,康舒元大5C購06,TW,0.0,-196.0,0.0,0.0,0,0.0,0.0
071276,松川元大5C購01,TW,0.0,91.0,0.0,0.0,0,0.0,0.0
071277,台灣50中信64購03,TW,0.0,90.0,0.0,0.0,0,0.0,0.0
071279,華邦電中信62購01,TW,0.0,529.0,0.0,0.0,0,0.0,0.0
071280,技嘉中信5C購01,TW,0.0,-95.0,0.0,0.0,0,0.0,0.0
071282,台灣50凱基61購05,TW,0.0,-3.0,0.0,0.0,0,0.0,0.0
071283,T50正2凱基5C購08,TW,0.0,1035.0,0.0,0.0,0,0.0,0.0
071284,T50正2凱基61購05,TW,0.0,123.0,0.0,0.0,0,0.0,0.0
071285,元黃金凱基5C購07,TW,0.0,180.0,0.0,0.0,0,0.0,0.0
071286,元金2X凱基5C購04,TW,0.0,120.0,0.0,0.0,0,0.0,0.0
071287,道瓊銀凱基5C購06,TW,0.0,346.0,0.0,0.0,0,0.0,0.0
071288,華城凱基5C購03,TW,0.0,63.0,0.0,0.0,0,0.0,0.0
071289,華通凱基5C購05,TW,0.0,0.0,0.0,0.0,0,0.0,0.0
071290,鴻海凱基5C購19,TW,0.0,-10.0,0.0,0.0,0,0.0,0.0
071291,仁寶凱基5C購04,TW,0.0,-20.0,0.0,0.0,0,0.0,0.0
071292,華邦電凱基61購04,TW,0.0,12.0,0.0,0.0,0,0.0,0.0
071293,聯強凱基61購01,TW,0.0,22.0,0.0,0.0,0,0.0,0.0
071294,英業達凱基5C購03,TW,0.0,-344.0,0.0,0.0,0,0.0,0.0
071295,矽統凱基5C購02,TW,0.0,-47.0,0.0,0.0,0,0.0,0.0
