code,close,vol,date
1609,42.1,8619.318,2025-10-21
1611,13.3,762.358,2025-10-21
1612,39.1,3078.323,2025-10-21
1614,35.45,96.245,2025-10-21
1615,45.55,85.867,2025-10-21
1616,35.2,822.564,2025-10-21
1617,15.4,95.368,2025-10-21
1618,44.75,589.957,2025-10-21
1626,11.45,51.884,2025-10-21
1702,38.6,497.905,2025-10-21
1707,123.5,64.644,2025-10-21
1708,30.3,631.51,2025-10-21
1709,16.85,134.255,2025-10-21
1710,12.15,697.918,2025-10-21
1711,19.5,7057.872,2025-10-21
1712,44.0,363.363,2025-10-21
1713,48.55,123.539,2025-10-21
1714,8.21,924.766,2025-10-21
1717,38.55,5605.968,2025-10-21
1718,6.26,2902.841,2025-10-21
1720,55.0,196.124,2025-10-21
1721,12.7,649.585,2025-10-21
1722,48.25,670.804,2025-10-21
1723,83.8,278.4,2025-10-21
1725,25.85,34.66,2025-10-21
1726,75.2,12.408,2025-10-21
1727,36.75,1363.864,2025-10-21
1730,52.2,29.175,2025-10-21
1731,21.85,55.329,2025-10-21
1732,28.65,133.237,2025-10-21
1733,37.5,4970.062,2025-10-21
1734,31.65,130.906,2025-10-21
1735,14.8,12.447,2025-10-21
1736,153.5,1248.452,2025-10-21
1737,31.95,156.994,2025-10-21
1752,38.8,111.973,2025-10-21
1760,66.7,143.876,2025-10-21
1762,25.45,39.615,2025-10-21
1773,144.0,602.998,2025-10-21
1776,15.1,79.139,2025-10-21
1783,44.5,100.362,2025-10-21
1786,93.6,385.83,2025-10-21
1789,18.15,690.763,2025-10-21
1795,306.5,14677.758,2025-10-21
1802,28.1,36982.433,2025-10-21
1805,10.2,41.439,2025-10-21
1806,9.09,328.307,2025-10-21
1808,35.95,7935.392,2025-10-21
1809,19.0,738.838,2025-10-21
1810,18.8,1056.376,2025-10-21
1817,38.55,46.423,2025-10-21
1903,54.1,169.66,2025-10-21
1904,17.25,534.733,2025-10-21
1905,12.25,925.667,2025-10-21
1906,12.55,74.313,2025-10-21
1907,26.05,365.71,2025-10-21
1909,9.67,1813.03,2025-10-21
2002,18.75,25707.367,2025-10-21
2002A,39.2,19.331,2025-10-21
2006,62.3,1202.624,2025-10-21
2007,7.45,221.209,2025-10-21
2008,27.05,7.068,2025-10-21
2009,41.0,3608.351,2025-10-21
2010,19.5,838.919,2025-10-21
2012,15.9,48.186,2025-10-21
2013,41.2,46.62,2025-10-21
2014,15.55,4169.864,2025-10-21
2015,63.0,464.429,2025-10-21
2017,8.92,642.766,2025-10-21
2020,23.6,303.913,2025-10-21
2022,7.89,174.434,2025-10-21
2023,14.75,2452.275,2025-10-21
2024,16.6,23.352,2025-10-21
2025,9.98,175.865,2025-10-21
2027,38.15,14568.168,2025-10-21
2028,16.4,27.117,2025-10-21
2029,21.75,133.397,2025-10-21
2030,13.85,234.507,2025-10-21
2031,40.4,645.27,2025-10-21
2032,14.6,126.2,2025-10-21
2033,17.0,74.258,2025-10-21
2034,19.8,966.707,2025-10-21
2038,15.0,284.202,2025-10-21
2049,216.0,3451.036,2025-10-21
2059,3860.0,567.977,2025-10-21
2062,22.9,550.306,2025-10-21
2069,15.3,86.724,2025-10-21
2101,38.0,1695.168,2025-10-21
2102,19.85,578.134,2025-10-21
2103,15.2,395.033,2025-10-21
2104,10.65,796.065,2025-10-21
2105,33.2,6502.173,2025-10-21
2106,20.05,656.582,2025-10-21
2107,23.9,82.341,2025-10-21
2108,23.15,373.007,2025-10-21
2109,15.2,180.743,2025-10-21
2114,90.5,190.283,2025-10-21
2115,26.3,50.087,2025-10-21
2201,32.65,1466.713,2025-10-21
2204,60.3,815.098,2025-10-21
2206,60.8,980.721,2025-10-21
2207,575.0,116.552,2025-10-21
2208,21.15,10050.394,2025-10-21
2211,112.0,1734.96,2025-10-21
2227,54.3,19.65,2025-10-21
2228,99.2,663.907,2025-10-21
2231,114.0,563.621,2025-10-21
2233,227.0,2777.652,2025-10-21
2236,90.0,484.693,2025-10-21
2239,31.2,222.887,2025-10-21
2241,37.05,1639.525,2025-10-21
2243,12.3,155.605,2025-10-21
2247,290.0,69.412,2025-10-21
2248,49.15,29.79,2025-10-21
2250,87.1,326.785,2025-10-21
2254,59.9,8.1,2025-10-21
2258,39.05,565.097,2025-10-21
2301,165.5,23784.896,2025-10-21
2302,20.15,12085.001,2025-10-21
2303,45.45,26102.343,2025-10-21
2305,11.3,309.165,2025-10-21
2308,1020.0,7996.535,2025-10-21
2312,21.65,42139.663,2025-10-21
2313,88.7,73469.011,2025-10-21
2314,24.0,377.334,2025-10-21
2316,101.5,7890.031,2025-10-21
2317,239.0,120698.819,2025-10-21
2321,18.5,3.059,2025-10-21
2323,9.12,2850.673,2025-10-21
2324,34.3,124189.946,2025-10-21
2327,205.0,127719.747,2025-10-21
2328,56.2,17079.055,2025-10-21
2329,48.9,13939.927,2025-10-21
2330,1480.0,37067.269,2025-10-21
2331,21.1,3076.739,2025-10-21
2332,17.05,1724.516,2025-10-21
2337,28.25,164681.537,2025-10-21
2338,39.7,1107.66,2025-10-21
2340,27.55,16286.527,2025-10-21
2342,34.85,8560.51,2025-10-21
2344,44.6,77971.629,2025-10-21
2345,960.0,4167.477,2025-10-21
2347,58.8,4504.625,2025-10-21
2348,85.9,255.577,2025-10-21
2348A,36.4,4.0,2025-10-21
2349,9.89,1282.709,2025-10-21
2351,85.0,2501.672,2025-10-21
2352,31.25,2669.751,2025-10-21
2353,31.3,15752.152,2025-10-21
2354,68.9,9642.678,2025-10-21
2355,33.8,1366.298,2025-10-21
2356,45.4,13091.301,2025-10-21
2357,691.0,1534.653,2025-10-21
2359,134.5,4707.214,2025-10-21
2360,677.0,2860.932,2025-10-21
2362,40.4,264.713,2025-10-21
2363,58.3,9174.501,2025-10-21
2364,70.3,188.485,2025-10-21
2365,39.2,4165.659,2025-10-21
2367,27.15,7102.178,2025-10-21
2368,420.5,3938.08,2025-10-21
2369,20.25,4296.714,2025-10-21
2371,38.65,82776.772,2025-10-21
2373,57.0,66.905,2025-10-21
2374,82.9,29757.499,2025-10-21
2375,95.7,66955.37,2025-10-21
2376,288.0,4386.444,2025-10-21
2377,109.5,5679.72,2025-10-21
2379,537.0,964.766,2025-10-21
2380,6.33,261.14,2025-10-21
2382,291.0,17705.613,2025-10-21
2383,1130.0,1555.62,2025-10-21
2385,130.5,1457.982,2025-10-21
2387,42.8,741.672,2025-10-21
2388,55.1,2819.548,2025-10-21
2390,10.05,216.806,2025-10-21
2392,49.6,4551.441,2025-10-21
2393,62.2,777.027,2025-10-21
2395,325.0,1873.596,2025-10-21
2397,70.2,219.962,2025-10-21
2399,22.55,7886.531,2025-10-21
2401,23.35,3431.215,2025-10-21
2402,50.3,2644.545,2025-10-21
2404,848.0,1307.846,2025-10-21
2405,19.4,7844.909,2025-10-21
2406,20.65,9454.396,2025-10-21
2408,105.5,105119.091,2025-10-21
2409,13.05,53885.675,2025-10-21
2412,133.0,2450.203,2025-10-21
2413,21.2,409.786,2025-10-21
2414,42.4,255.874,2025-10-21
2415,24.2,52.676,2025-10-21
2417,41.2,686.491,2025-10-21
2419,23.9,838.061,2025-10-21
2420,50.4,460.182,2025-10-21
2421,139.0,6151.776,2025-10-21
2423,55.4,202.786,2025-10-21
2424,50.0,19.038,2025-10-21
2425,30.25,745.006,2025-10-21
2426,17.55,412.303,2025-10-21
2427,25.65,1039.453,2025-10-21
2428,186.0,5042.053,2025-10-21
2429,108.0,1060.577,2025-10-21
2430,24.4,57.586,2025-10-21
2431,12.95,883.562,2025-10-21
2432,28.3,34.182,2025-10-21
2433,48.8,14.21,2025-10-21
2434,29.6,6.036,2025-10-21
2436,52.1,1414.423,2025-10-21
2438,22.95,95.481,2025-10-21
2439,101.5,1440.431,2025-10-21
2440,12.25,65.539,2025-10-21
2441,68.0,2306.444,2025-10-21
2442,25.25,408.543,2025-10-21
2444,11.85,279.872,2025-10-21
2449,184.0,33733.675,2025-10-21
2450,29.0,72.597,2025-10-21
2451,131.5,5672.328,2025-10-21
2453,57.9,546.788,2025-10-21
2454,1340.0,4220.554,2025-10-21
2455,150.0,4055.56,2025-10-21
2457,27.2,7518.755,2025-10-21
2458,129.0,1796.58,2025-10-21
2459,64.1,74.576,2025-10-21
2460,17.7,183.268,2025-10-21
2461,15.35,214.983,2025-10-21
2462,23.7,157.164,2025-10-21
2464,68.2,10022.648,2025-10-21
2465,70.7,996.882,2025-10-21
2466,52.8,301.125,2025-10-21
2467,182.0,458.291,2025-10-21
2468,45.85,761.095,2025-10-21
2471,51.0,188.176,2025-10-21
2472,103.0,29808.678,2025-10-21
2474,195.5,6268.528,2025-10-21
2476,102.5,3825.92,2025-10-21
2477,24.0,133.363,2025-10-21
2478,60.6,18815.145,2025-10-21
2480,164.5,177.253,2025-10-21
2481,98.7,61314.458,2025-10-21
2482,20.1,1172.372,2025-10-21
2483,20.15,75.304,2025-10-21
2484,23.3,1357.888,2025-10-21
2485,13.8,975.213,2025-10-21
2486,78.6,1932.211,2025-10-21
2488,46.05,108.413,2025-10-21
2489,15.3,3539.088,2025-10-21
2491,12.5,65.067,2025-10-21
2492,113.5,58786.425,2025-10-21
2493,91.8,522.305,2025-10-21
2495,24.5,11591.789,2025-10-21
2496,67.1,10.61,2025-10-21
2497,44.7,301.982,2025-10-21
2498,52.7,10261.275,2025-10-21
2501,24.15,2371.071,2025-10-21
2504,35.35,5540.162,2025-10-21
2505,18.3,105.56,2025-10-21
2506,9.48,43.851,2025-10-21
2509,14.85,92.995,2025-10-21
2511,9.03,604.511,2025-10-21
2514,14.65,37.976,2025-10-21
2515,11.3,2659.288,2025-10-21
2516,14.75,183.678,2025-10-21
2520,33.5,2625.775,2025-10-21
2524,42.55,210.813,2025-10-21
2527,23.8,119.022,2025-10-21
2528,29.1,743.021,2025-10-21
2530,30.05,791.073,2025-10-21
2534,21.3,305.125,2025-10-21
2535,62.5,783.35,2025-10-21
2536,26.0,170.51,2025-10-21
2537,11.3,977.02,2025-10-21
2538,10.7,215.664,2025-10-21
2539,48.35,875.941,2025-10-21
2540,51.4,836.858,2025-10-21
2542,38.5,4763.618,2025-10-21
2543,71.7,1386.77,2025-10-21
2545,41.75,496.157,2025-10-21
2546,85.8,35.692,2025-10-21
2547,10.65,970.042,2025-10-21
2548,105.0,824.245,2025-10-21
2597,171.0,484.049,2025-10-21
2601,5.8,1057.928,2025-10-21
2603,182.0,12295.394,2025-10-21
2605,24.5,3062.654,2025-10-21
2606,56.4,2468.742,2025-10-21
2607,56.4,928.218,2025-10-21
2608,34.3,136.301,2025-10-21
2609,53.8,12357.133,2025-10-21
2610,20.8,9015.218,2025-10-21
2611,15.2,233.408,2025-10-21
2612,56.7,852.521,2025-10-21
2613,25.15,509.85,2025-10-21
2614,21.8,1557.468,2025-10-21
2615,77.8,12341.25,2025-10-21
2616,14.2,39.953,2025-10-21
2617,29.15,1536.459,2025-10-21
2618,37.7,27825.547,2025-10-21
2630,55.3,2442.789,2025-10-21
2633,27.35,1290.043,2025-10-21
2634,55.9,7654.286,2025-10-21
2636,69.2,143.099,2025-10-21
2637,63.7,3330.171,2025-10-21
2642,30.5,135.094,2025-10-21
2645,153.0,1873.673,2025-10-21
2646,24.55,4115.841,2025-10-21
2701,11.1,117.473,2025-10-21
2702,11.95,62.602,2025-10-21
2704,42.05,27.021,2025-10-21
2705,16.95,46.445,2025-10-21
2706,13.1,131.375,2025-10-21
2707,191.5,87.978,2025-10-21
2712,19.25,7.1,2025-10-21
2722,28.7,244.683,2025-10-21
2723,70.8,201.771,2025-10-21
2727,222.0,245.132,2025-10-21
2731,161.5,548.373,2025-10-21
2739,37.8,66.562,2025-10-21
2748,44.7,85.345,2025-10-21
2753,191.0,268.505,2025-10-21
2762,84.0,55.718,2025-10-21
2801,20.2,11673.76,2025-10-21
2812,22.25,9562.448,2025-10-21
2816,26.5,56.503,2025-10-21
2820,16.6,1046.34,2025-10-21
2832,36.0,815.992,2025-10-21
2834,15.35,10649.203,2025-10-21
2836,12.2,1050.725,2025-10-21
2836A,0.0,0.859,2025-10-21
2838,19.85,6315.859,2025-10-21
2838A,54.3,62.015,2025-10-21
2845,12.7,7237.619,2025-10-21
2849,13.05,78.213,2025-10-21
2850,115.0,225.077,2025-10-21
2851,24.6,992.603,2025-10-21
2852,26.45,176.759,2025-10-21
2855,24.2,3314.095,2025-10-21
2867,6.19,7177.419,2025-10-21
2880,29.65,4499.122,2025-10-21
2881,90.6,24387.441,2025-10-21
2881A,63.3,99.641,2025-10-21
2881B,62.1,61.084,2025-10-21
2881C,53.9,71.988,2025-10-21
2882,65.7,18493.636,2025-10-21
2882A,60.9,20.789,2025-10-21
2882B,60.2,14.283,2025-10-21
2883,15.75,26573.577,2025-10-21
2883B,7.69,2479.357,2025-10-21
2884,32.5,15133.422,2025-10-21
2885,34.6,14519.762,2025-10-21
2886,41.8,6245.685,2025-10-21
2887,19.7,73379.001,2025-10-21
2887E,48.75,129.339,2025-10-21
2887F,44.75,62.643,2025-10-21
2887G,36.85,9.745,2025-10-21
2887H,36.75,60.929,2025-10-21
2887I,9.24,6428.508,2025-10-21
2887Z1,16.1,1024.032,2025-10-21
2889,15.15,3365.104,2025-10-21
2890,26.1,14307.617,2025-10-21
2891,42.3,20641.856,2025-10-21
2891B,63.5,7.68,2025-10-21
2891C,0.0,0.084,2025-10-21
2892,29.0,9611.472,2025-10-21
2897,9.02,2648.148,2025-10-21
2897B,11.9,15.127,2025-10-21
2901,25.35,7.032,2025-10-21
2903,22.1,1817.945,2025-10-21
2904,17.2,50.332,2025-10-21
2905,12.55,522.425,2025-10-21
2906,13.8,85.351,2025-10-21
2908,20.45,258.497,2025-10-21
2910,20.65,23.149,2025-10-21
2911,0.0,3.011,2025-10-21
2912,245.0,1243.106,2025-10-21
2913,14.0,936.169,2025-10-21
2915,52.5,1454.926,2025-10-21
2923,20.05,6.894,2025-10-21
2929,8.73,179.508,2025-10-21
2939,26.0,27.246,2025-10-21
2945,37.2,5.137,2025-10-21
3002,23.3,3493.034,2025-10-21
3003,51.5,624.555,2025-10-21
3004,119.5,446.969,2025-10-21
3005,140.5,2671.385,2025-10-21
3006,84.2,9763.66,2025-10-21
3008,2255.0,534.327,2025-10-21
3010,92.9,390.046,2025-10-21
3011,15.15,522.351,2025-10-21
3013,128.0,15084.763,2025-10-21
3014,133.5,1060.693,2025-10-21
3015,55.5,410.179,2025-10-21
3016,61.0,13520.755,2025-10-21
3017,1155.0,5845.773,2025-10-21
3018,13.4,5.116,2025-10-21
3019,151.5,4175.388,2025-10-21
3021,18.5,217.992,2025-10-21
3022,70.1,1435.665,2025-10-21
3023,230.5,1166.56,2025-10-21
3024,11.8,1038.682,2025-10-21
3025,46.8,273.47,2025-10-21
3026,113.5,19926.381,2025-10-21
3027,24.2,271.508,2025-10-21
3028,33.3,332.168,2025-10-21
3029,113.0,676.143,2025-10-21
3030,152.0,1185.205,2025-10-21
3031,21.5,699.802,2025-10-21
3032,88.8,683.855,2025-10-21
3033,29.9,1953.425,2025-10-21
3034,417.0,2219.272,2025-10-21
3035,167.0,4941.211,2025-10-21
3036,132.5,5521.094,2025-10-21
3036A,51.0,138.328,2025-10-21
3037,160.0,18055.061,2025-10-21
3038,20.4,246.109,2025-10-21
3040,64.5,388.541,2025-10-21
3041,30.45,1372.618,2025-10-21
3042,92.6,2444.266,2025-10-21
3043,22.55,72.471,2025-10-21
3044,320.5,3538.652,2025-10-21
3045,111.0,2356.622,2025-10-21
3046,48.5,261.426,2025-10-21
3047,17.95,1291.133,2025-10-21
3048,38.7,10962.488,2025-10-21
3049,6.76,1626.327,2025-10-21
3050,12.25,337.609,2025-10-21
3051,20.2,832.697,2025-10-21
3052,11.05,860.924,2025-10-21
3054,24.0,1.021,2025-10-21
3055,60.8,337.034,2025-10-21
3056,19.95,1297.027,2025-10-21
3057,12.85,111.458,2025-10-21
3058,11.75,1635.326,2025-10-21
3059,49.05,6658.275,2025-10-21
3060,23.2,1048.118,2025-10-21
3062,24.5,1992.37,2025-10-21
3090,82.9,13194.404,2025-10-21
3092,14.95,204.874,2025-10-21
3094,25.85,228.281,2025-10-21
3130,222.0,19.987,2025-10-21
3135,43.95,2098.98,2025-10-21
3138,95.7,90.566,2025-10-21
3149,38.35,2634.388,2025-10-21
3150,22.2,200.898,2025-10-21
3164,18.95,8.301,2025-10-21
3167,161.0,2520.722,2025-10-21
3168,43.3,15.04,2025-10-21
3189,150.0,18718.561,2025-10-21
3209,30.8,411.96,2025-10-21
3229,14.75,29.099,2025-10-21
3231,142.5,63374.056,2025-10-21
3257,73.5,7033.208,2025-10-21
3266,13.55,68.436,2025-10-21
3296,21.8,128.727,2025-10-21
3305,107.0,14710.683,2025-10-21
3308,15.8,117.926,2025-10-21
3311,36.4,1261.037,2025-10-21
3312,41.0,816.585,2025-10-21
3321,15.35,50.516,2025-10-21
3338,57.3,386.027,2025-10-21
3346,21.55,431.658,2025-10-21
3356,44.4,225.011,2025-10-21
3376,225.0,3465.677,2025-10-21
3380,32.75,2167.697,2025-10-21
3406,430.5,1212.453,2025-10-21
3413,330.0,2461.748,2025-10-21
3416,168.5,510.138,2025-10-21
3419,14.0,229.72,2025-10-21
3432,14.85,35.374,2025-10-21
3437,15.9,552.198,2025-10-21
3443,1675.0,6809.999,2025-10-21
3447,61.9,1003.751,2025-10-21
3450,269.0,14511.381,2025-10-21
3454,86.6,155.843,2025-10-21
3481,13.8,128233.612,2025-10-21
3494,10.65,73.049,2025-10-21
3501,52.2,140.085,2025-10-21
3504,59.6,864.774,2025-10-21
3515,295.5,540.291,2025-10-21
3518,22.25,1145.966,2025-10-21
3528,76.1,305.67,2025-10-21
3530,66.8,1579.007,2025-10-21
3532,112.0,10741.465,2025-10-21
3533,1430.0,776.854,2025-10-21
3535,75.2,2523.499,2025-10-21
3543,43.6,22361.428,2025-10-21
3545,62.9,1617.828,2025-10-21
3550,14.6,618.51,2025-10-21
3557,37.75,90.357,2025-10-21
3563,537.0,582.619,2025-10-21
3576,6.33,5630.951,2025-10-21
3583,366.5,767.681,2025-10-21
3588,51.6,646.962,2025-10-21
3591,17.9,225.179,2025-10-21
3592,247.5,485.795,2025-10-21
3593,7.39,30.849,2025-10-21
3596,211.0,351.977,2025-10-21
3605,69.5,1922.321,2025-10-21
3607,13.85,598.281,2025-10-21
3617,234.5,347.658,2025-10-21
3622,55.6,240.497,2025-10-21
3645,61.0,1201.063,2025-10-21
3652,29.7,27.15,2025-10-21
3653,2240.0,1191.989,2025-10-21
3661,3355.0,2720.881,2025-10-21
3665,1290.0,2624.783,2025-10-21
3669,29.9,38.532,2025-10-21
3673,37.3,854.421,2025-10-21
3679,119.0,24.432,2025-10-21
3686,18.6,271.09,2025-10-21
3694,72.8,1026.711,2025-10-21
3701,37.9,631.352,2025-10-21
3702,61.7,5666.819,2025-10-21
3703,21.85,1454.415,2025-10-21
3704,34.75,4734.852,2025-10-21
3705,57.7,277.508,2025-10-21
3706,91.2,26082.022,2025-10-21
3708,113.5,1557.583,2025-10-21
3711,195.0,25981.186,2025-10-21
3712,38.85,2084.213,2025-10-21
3714,36.3,1014.592,2025-10-21
3715,93.0,13045.427,2025-10-21
3716,33.4,47.971,2025-10-21
3717,20.05,446.205,2025-10-21
4104,85.0,87.651,2025-10-21
4106,21.65,52.287,2025-10-21
4108,14.35,107.0,2025-10-21
4119,58.3,151.689,2025-10-21
4133,25.2,35.544,2025-10-21
4137,102.5,85.434,2025-10-21
4142,17.75,712.708,2025-10-21
4148,39.6,2.026,2025-10-21
4155,14.35,159.844,2025-10-21
4164,44.75,1005.6,2025-10-21
4190,33.2,32.975,2025-10-21
4306,13.6,819.755,2025-10-21
4414,10.8,146.873,2025-10-21
4426,10.15,101.577,2025-10-21
4438,69.1,141.958,2025-10-21
4439,91.0,23.056,2025-10-21
4440,20.0,782.419,2025-10-21
4441,286.0,404.116,2025-10-21
4526,33.9,2662.869,2025-10-21
4532,23.7,1426.33,2025-10-21
4536,186.0,118.529,2025-10-21
4540,41.2,1532.773,2025-10-21
4545,32.1,86.437,2025-10-21
4551,152.0,1074.753,2025-10-21
4552,22.95,133.033,2025-10-21
4555,45.6,427.6,2025-10-21
4557,71.8,104.092,2025-10-21
4560,31.7,120.321,2025-10-21
4562,42.6,653.111,2025-10-21
4564,18.4,566.768,2025-10-21
4566,59.4,834.61,2025-10-21
4569,170.0,135.521,2025-10-21
4571,165.5,560.82,2025-10-21
4572,165.5,71.647,2025-10-21
4576,114.5,1101.704,2025-10-21
4581,52.5,14.0,2025-10-21
4583,621.0,341.836,2025-10-21
4585,435.0,1583.856,2025-10-21
4588,59.5,23.535,2025-10-21
4720,14.95,566.491,2025-10-21
4722,208.0,745.255,2025-10-21
4736,124.0,123.247,2025-10-21
4737,62.7,20.003,2025-10-21
4739,67.2,1309.515,2025-10-21
4746,62.2,468.546,2025-10-21
4755,113.0,819.071,2025-10-21
4763,57.9,4818.08,2025-10-21
4764,59.5,1839.234,2025-10-21
4766,366.0,526.086,2025-10-21
4770,251.5,456.544,2025-10-21
4771,177.5,67.898,2025-10-21
4807,18.0,7.452,2025-10-21
4904,93.2,5919.022,2025-10-21
4906,26.1,2100.55,2025-10-21
4912,85.5,1301.623,2025-10-21
4915,77.0,2114.798,2025-10-21
4916,53.6,2721.789,2025-10-21
4919,64.0,1908.406,2025-10-21
4927,22.2,2599.415,2025-10-21
4930,22.8,39.496,2025-10-21
4934,16.05,2814.381,2025-10-21
4935,42.9,120.189,2025-10-21
4938,75.1,9238.035,2025-10-21
4942,36.75,165.946,2025-10-21
4943,10.75,37.437,2025-10-21
4949,38.45,367.143,2025-10-21
4952,40.15,96.633,2025-10-21
4956,19.85,382.8,2025-10-21
4958,165.0,25351.878,2025-10-21
4960,13.95,469.082,2025-10-21
4961,158.5,642.615,2025-10-21
4967,128.5,2369.368,2025-10-21
4968,150.0,2379.287,2025-10-21
4976,35.75,1146.146,2025-10-21
4977,118.5,6399.63,2025-10-21
4989,34.6,4163.759,2025-10-21
4994,97.1,13.2,2025-10-21
4999,25.3,37.429,2025-10-21
5007,51.6,78.073,2025-10-21
5203,94.7,169.908,2025-10-21
5215,34.75,14.9,2025-10-21
5222,145.5,750.451,2025-10-21
5225,113.0,918.089,2025-10-21
5234,352.5,2204.354,2025-10-21
5243,77.2,5632.432,2025-10-21
5244,42.2,250.506,2025-10-21
5258,75.0,551.466,2025-10-21
5269,1505.0,1243.852,2025-10-21
5283,71.5,400.016,2025-10-21
5284,274.0,1159.883,2025-10-21
5285,51.6,446.531,2025-10-21
5288,117.5,60.388,2025-10-21
5292,148.5,21.564,2025-10-21
5306,91.4,124.003,2025-10-21
5388,99.0,750.525,2025-10-21
5434,322.5,602.224,2025-10-21
5469,90.4,6927.764,2025-10-21
5471,36.9,383.223,2025-10-21
5484,42.05,326.869,2025-10-21
5515,25.25,176.491,2025-10-21
5519,28.15,103.399,2025-10-21
5521,11.7,428.406,2025-10-21
5522,54.0,962.94,2025-10-21
5525,28.1,101.452,2025-10-21
5531,9.03,393.276,2025-10-21
5533,14.65,555.415,2025-10-21
5534,77.8,315.962,2025-10-21
5538,28.5,16.035,2025-10-21
5546,24.7,12.0,2025-10-21
5607,49.65,441.392,2025-10-21
5608,17.45,1643.999,2025-10-21
5706,52.9,122.554,2025-10-21
5871,103.0,10723.093,2025-10-21
5871A,101.5,53.1,2025-10-21
5876,40.6,5312.14,2025-10-21
5880,24.05,5565.055,2025-10-21
5906,50.8,3.72,2025-10-21
5907,5.85,167.903,2025-10-21
6005,25.15,5752.686,2025-10-21
6024,49.2,152.382,2025-10-21
6108,14.8,167.538,2025-10-21
6112,49.8,631.987,2025-10-21
6115,46.55,143.741,2025-10-21
6116,7.41,9440.738,2025-10-21
6117,82.2,292.059,2025-10-21
6120,11.6,2197.363,2025-10-21
6128,28.0,58.795,2025-10-21
6133,17.25,1162.291,2025-10-21
6136,23.85,98.803,2025-10-21
6139,433.0,3658.92,2025-10-21
6141,12.2,509.099,2025-10-21
6142,9.82,216.298,2025-10-21
6152,8.91,192.954,2025-10-21
6153,15.55,7703.024,2025-10-21
6155,29.5,1026.944,2025-10-21
6164,10.1,154.881,2025-10-21
6165,53.9,279.73,2025-10-21
6166,60.0,443.443,2025-10-21
6168,21.35,1771.851,2025-10-21
6176,132.5,1340.693,2025-10-21
6177,47.85,570.468,2025-10-21
6183,98.1,8.594,2025-10-21
6184,48.5,118.962,2025-10-21
6189,47.9,504.562,2025-10-21
6191,109.5,10064.773,2025-10-21
6192,100.0,86.483,2025-10-21
6196,236.0,910.034,2025-10-21
6197,167.5,3700.539,2025-10-21
6201,56.0,45.159,2025-10-21
6202,40.9,558.898,2025-10-21
6205,41.5,215.636,2025-10-21
6206,107.5,704.085,2025-10-21
6209,43.9,13791.244,2025-10-21
6213,100.5,4022.062,2025-10-21
6214,133.5,4619.199,2025-10-21
6215,121.0,6449.897,2025-10-21
6216,27.1,118.756,2025-10-21
6224,45.85,403.557,2025-10-21
6225,17.0,10.664,2025-10-21
6226,6.82,105.588,2025-10-21
6230,136.0,85.046,2025-10-21
6235,74.0,7218.137,2025-10-21
6239,152.0,4200.477,2025-10-21
6243,35.2,520.402,2025-10-21
6257,94.4,2796.426,2025-10-21
6269,64.9,3882.664,2025-10-21
6271,115.5,1763.341,2025-10-21
6277,60.7,41.341,2025-10-21
6278,109.0,4196.594,2025-10-21
6281,67.3,80.033,2025-10-21
6282,39.0,80909.391,2025-10-21
6283,26.1,329.615,2025-10-21
6285,122.5,5901.852,2025-10-21
6405,28.15,1615.051,2025-10-21
6409,1165.0,2297.62,2025-10-21
6412,98.4,559.892,2025-10-21
6414,295.0,394.276,2025-10-21
6415,240.0,3423.481,2025-10-21
6416,84.6,118.343,2025-10-21
6423,78.5,30.291,2025-10-21
6426,72.8,70.661,2025-10-21
6431,15.95,44.02,2025-10-21
6438,162.5,606.827,2025-10-21
6442,834.0,4815.339,2025-10-21
6443,14.3,2609.663,2025-10-21
6446,518.0,1496.531,2025-10-21
6449,193.0,4394.279,2025-10-21
6451,145.0,563.361,2025-10-21
6456,52.2,752.81,2025-10-21
6464,78.0,67.065,2025-10-21
6472,649.0,518.113,2025-10-21
6477,39.3,657.734,2025-10-21
6491,314.0,516.952,2025-10-21
6504,44.8,72.845,2025-10-21
6505,43.5,4558.694,2025-10-21
6515,2450.0,770.955,2025-10-21
6525,86.2,1799.377,2025-10-21
6526,507.0,289.45,2025-10-21
6531,384.5,5434.279,2025-10-21
6533,281.5,899.857,2025-10-21
6534,105.5,23.894,2025-10-21
6541,60.0,1191.734,2025-10-21
6550,35.9,357.15,2025-10-21
6552,26.55,175.718,2025-10-21
6558,41.9,716.982,2025-10-21
6573,10.75,267.1,2025-10-21
6579,139.0,458.305,2025-10-21
6581,111.0,14.294,2025-10-21
6582,34.55,309.219,2025-10-21
6585,94.0,63.129,2025-10-21
6589,69.7,931.625,2025-10-21
6591,80.9,874.794,2025-10-21
6592,64.1,489.415,2025-10-21
6592A,98.2,2.539,2025-10-21
6592B,97.9,32.19,2025-10-21
6598,23.0,169.793,2025-10-21
6605,134.0,964.152,2025-10-21
6606,25.4,41.215,2025-10-21
6625,81.7,80.342,2025-10-21
6641,20.5,354.124,2025-10-21
6645,21.8,128.473,2025-10-21
6655,115.0,3.125,2025-10-21
6657,49.45,226.741,2025-10-21
6658,60.7,340.888,2025-10-21
6666,50.3,6.262,2025-10-21
6668,41.3,220.153,2025-10-21
6669,4065.0,2564.675,2025-10-21
6670,245.0,192.222,2025-10-21
6671,36.55,2.0,2025-10-21
6672,89.4,462.541,2025-10-21
6674,20.55,59.655,2025-10-21
6689,71.4,153.677,2025-10-21
